              time_d	                  pH	         Olivine_mol	       Magnesite_mol	        Siderite_mol	      CHalcedony_mol	         Fe(OH)3_mol	        Mg_molkgx1e5	        Fe_molkgx1e5	        Si_molkgx1e5	         C_molkgx1e5	      HCO3_molkgx1e5	    MgHCO3_molkgx1e5	    FeHCO3_molkgx1e5	       CO3_molkgx1e5	     CO2aq_molkgx1e5	
  1.673000000000e+03	  8.420305456499e+00	  2.396655701964e-04	  3.495778191972e-02	  3.958613001990e-03	  1.949126311975e-02	  0.000000000000e+00	  6.828355353006e+01	  1.453916938056e-01	  3.090783175338e+01	  1.330815141264e+02	  1.284343363511e+02	  8.310893802434e-01	  1.025915854982e-02	  1.910650113027e+00	  1.019961177004e+00	
  1.674000000000e+03	  8.420305456499e+00	  2.382341129086e-04	  3.496035854284e-02	  3.958899293441e-03	  1.949269457704e-02	  0.000000000000e+00	  6.828355353010e+01	  1.453916944018e-01	  3.090783175338e+01	  1.330815141264e+02	  1.284343363511e+02	  8.310893802436e-01	  1.025915854983e-02	  1.910650113026e+00	  1.019961177004e+00	
  1.675000000000e+03	  8.420305456499e+00	  2.368083952435e-04	  3.496292483463e-02	  3.959184436974e-03	  1.949412029470e-02	  0.000000000000e+00	  6.828355353010e+01	  1.453916944071e-01	  3.090783175338e+01	  1.330815141264e+02	  1.284343363511e+02	  8.310893802436e-01	  1.025915854983e-02	  1.910650113026e+00	  1.019961177004e+00	
  1.676000000000e+03	  8.420305456499e+00	  2.353884054995e-04	  3.496548081618e-02	  3.959468434938e-03	  1.949554028445e-02	  0.000000000000e+00	  6.828355353000e+01	  1.453916929307e-01	  3.090783175338e+01	  1.330815141264e+02	  1.284343363512e+02	  8.310893802431e-01	  1.025915854982e-02	  1.910650113028e+00	  1.019961177004e+00	
  1.677000000000e+03	  8.420305456499e+00	  2.339741319754e-04	  3.496802650852e-02	  3.959751289643e-03	  1.949695455797e-02	  0.000000000000e+00	  6.828355353000e+01	  1.453916928560e-01	  3.090783175338e+01	  1.330815141265e+02	  1.284343363512e+02	  8.310893802430e-01	  1.025915854982e-02	  1.910650113028e+00	  1.019961177004e+00	
  1.678000000000e+03	  8.420305456499e+00	  2.325655629708e-04	  3.497056193273e-02	  3.960033003451e-03	  1.949836312698e-02	  0.000000000000e+00	  6.828355352995e+01	  1.453916921940e-01	  3.090783175338e+01	  1.330815141265e+02	  1.284343363512e+02	  8.310893802428e-01	  1.025915854982e-02	  1.910650113029e+00	  1.019961177004e+00	
  1.679000000000e+03	  8.420305456499e+00	  2.311626867862e-04	  3.497308710986e-02	  3.960313578686e-03	  1.949976600316e-02	  0.000000000000e+00	  6.828355352996e+01	  1.453916923409e-01	  3.090783175338e+01	  1.330815141265e+02	  1.284343363512e+02	  8.310893802428e-01	  1.025915854982e-02	  1.910650113029e+00	  1.019961177004e+00	
  1.680000000000e+03	  8.420305456499e+00	  2.297654917225e-04	  3.497560206097e-02	  3.960593017699e-03	  1.950116319823e-02	  0.000000000000e+00	  6.828355352996e+01	  1.453916923317e-01	  3.090783175338e+01	  1.330815141265e+02	  1.284343363512e+02	  8.310893802428e-01	  1.025915854982e-02	  1.910650113029e+00	  1.019961177004e+00	
  1.681000000000e+03	  8.420305456499e+00	  2.283739660816e-04	  3.497810680713e-02	  3.960871322821e-03	  1.950255472387e-02	  0.000000000000e+00	  6.828355353000e+01	  1.453916929546e-01	  3.090783175338e+01	  1.330815141264e+02	  1.284343363512e+02	  8.310893802431e-01	  1.025915854982e-02	  1.910650113028e+00	  1.019961177004e+00	
  1.682000000000e+03	  8.420305456499e+00	  2.269880981659e-04	  3.498060136938e-02	  3.961148496395e-03	  1.950394059178e-02	  0.000000000000e+00	  6.828355353007e+01	  1.453916938891e-01	  3.090783175338e+01	  1.330815141264e+02	  1.284343363511e+02	  8.310893802434e-01	  1.025915854982e-02	  1.910650113027e+00	  1.019961177004e+00	
  1.683000000000e+03	  8.420305456499e+00	  2.256078762786e-04	  3.498308576877e-02	  3.961424540778e-03	  1.950532081367e-02	  0.000000000000e+00	  6.828355353003e+01	  1.453916933418e-01	  3.090783175338e+01	  1.330815141264e+02	  1.284343363512e+02	  8.310893802432e-01	  1.025915854982e-02	  1.910650113027e+00	  1.019961177004e+00	
  1.684000000000e+03	  8.420305456499e+00	  2.242332887235e-04	  3.498556002637e-02	  3.961699458300e-03	  1.950669540122e-02	  0.000000000000e+00	  6.828355352996e+01	  1.453916922040e-01	  3.090783175338e+01	  1.330815141265e+02	  1.284343363512e+02	  8.310893802428e-01	  1.025915854982e-02	  1.910650113029e+00	  1.019961177004e+00	
  1.685000000000e+03	  8.420305456499e+00	  2.228643238053e-04	  3.498802416323e-02	  3.961973251283e-03	  1.950806436614e-02	  0.000000000000e+00	  6.828355352996e+01	  1.453916923274e-01	  3.090783175338e+01	  1.330815141265e+02	  1.284343363512e+02	  8.310893802428e-01	  1.025915854982e-02	  1.910650113029e+00	  1.019961177004e+00	
  1.686000000000e+03	  8.420305456499e+00	  2.215009698293e-04	  3.499047820038e-02	  3.962245922075e-03	  1.950942772012e-02	  0.000000000000e+00	  6.828355352998e+01	  1.453916926197e-01	  3.090783175338e+01	  1.330815141265e+02	  1.284343363512e+02	  8.310893802429e-01	  1.025915854982e-02	  1.910650113028e+00	  1.019961177004e+00	
  1.687000000000e+03	  8.420305456499e+00	  2.201432151016e-04	  3.499292215889e-02	  3.962517473020e-03	  1.951078547485e-02	  0.000000000000e+00	  6.828355352999e+01	  1.453916926584e-01	  3.090783175338e+01	  1.330815141265e+02	  1.284343363512e+02	  8.310893802430e-01	  1.025915854982e-02	  1.910650113028e+00	  1.019961177004e+00	
  1.688000000000e+03	  8.420305456499e+00	  2.187910479289e-04	  3.499535605980e-02	  3.962787906454e-03	  1.951213764202e-02	  0.000000000000e+00	  6.828355352999e+01	  1.453916927673e-01	  3.090783175338e+01	  1.330815141265e+02	  1.284343363512e+02	  8.310893802430e-01	  1.025915854982e-02	  1.910650113028e+00	  1.019961177004e+00	
  1.689000000000e+03	  8.420305456499e+00	  2.174444566186e-04	  3.499777992416e-02	  3.963057224721e-03	  1.951348423333e-02	  0.000000000000e+00	  6.828355352996e+01	  1.453916922106e-01	  3.090783175338e+01	  1.330815141265e+02	  1.284343363512e+02	  8.310893802428e-01	  1.025915854982e-02	  1.910650113029e+00	  1.019961177004e+00	
  1.690000000000e+03	  8.420305456499e+00	  2.161034294791e-04	  3.500019377301e-02	  3.963325430150e-03	  1.951482526047e-02	  0.000000000000e+00	  6.828355352995e+01	  1.453916921515e-01	  3.090783175338e+01	  1.330815141265e+02	  1.284343363512e+02	  8.310893802428e-01	  1.025915854982e-02	  1.910650113029e+00	  1.019961177004e+00	
  1.691000000000e+03	  8.420305456499e+00	  2.147679548191e-04	  3.500259762740e-02	  3.963592525065e-03	  1.951616073513e-02	  0.000000000000e+00	  6.828355353006e+01	  1.453916938439e-01	  3.090783175338e+01	  1.330815141264e+02	  1.284343363511e+02	  8.310893802434e-01	  1.025915854982e-02	  1.910650113027e+00	  1.019961177004e+00	
  1.692000000000e+03	  8.420305456499e+00	  2.134380209484e-04	  3.500499150837e-02	  3.963858511841e-03	  1.951749066900e-02	  0.000000000000e+00	  6.828355353005e+01	  1.453916936803e-01	  3.090783175338e+01	  1.330815141264e+02	  1.284343363511e+02	  8.310893802434e-01	  1.025915854982e-02	  1.910650113027e+00	  1.019961177004e+00	
  1.693000000000e+03	  8.420305456499e+00	  2.121136161773e-04	  3.500737543695e-02	  3.964123392795e-03	  1.951881507377e-02	  0.000000000000e+00	  6.828355353005e+01	  1.453916936716e-01	  3.090783175338e+01	  1.330815141264e+02	  1.284343363511e+02	  8.310893802434e-01	  1.025915854982e-02	  1.910650113027e+00	  1.019961177004e+00	
  1.694000000000e+03	  8.420305456499e+00	  2.107947288169e-04	  3.500974943420e-02	  3.964387170268e-03	  1.952013396113e-02	  0.000000000000e+00	  6.828355353005e+01	  1.453916935827e-01	  3.090783175338e+01	  1.330815141264e+02	  1.284343363512e+02	  8.310893802433e-01	  1.025915854982e-02	  1.910650113027e+00	  1.019961177004e+00	
  1.695000000000e+03	  8.420305456499e+00	  2.094813471791e-04	  3.501211352115e-02	  3.964649846589e-03	  1.952144734277e-02	  0.000000000000e+00	  6.828355353009e+01	  1.453916941920e-01	  3.090783175338e+01	  1.330815141264e+02	  1.284343363511e+02	  8.310893802436e-01	  1.025915854983e-02	  1.910650113026e+00	  1.019961177004e+00	
  1.696000000000e+03	  8.420305456499e+00	  2.081734595764e-04	  3.501446771884e-02	  3.964911424116e-03	  1.952275523037e-02	  0.000000000000e+00	  6.828355353005e+01	  1.453916936214e-01	  3.090783175338e+01	  1.330815141264e+02	  1.284343363512e+02	  8.310893802433e-01	  1.025915854982e-02	  1.910650113027e+00	  1.019961177004e+00	
  1.697000000000e+03	  8.420305456499e+00	  2.068710543220e-04	  3.501681204829e-02	  3.965171905166e-03	  1.952405763563e-02	  0.000000000000e+00	  6.828355353005e+01	  1.453916937121e-01	  3.090783175338e+01	  1.330815141264e+02	  1.284343363511e+02	  8.310893802434e-01	  1.025915854982e-02	  1.910650113027e+00	  1.019961177004e+00	
  1.698000000000e+03	  8.420305456499e+00	  2.055741197301e-04	  3.501914653056e-02	  3.965431292086e-03	  1.952535457022e-02	  0.000000000000e+00	  6.828355353004e+01	  1.453916935519e-01	  3.090783175338e+01	  1.330815141264e+02	  1.284343363512e+02	  8.310893802433e-01	  1.025915854982e-02	  1.910650113027e+00	  1.019961177004e+00	
  1.699000000000e+03	  8.420305456499e+00	  2.042826441153e-04	  3.502147118667e-02	  3.965689587215e-03	  1.952664604583e-02	  0.000000000000e+00	  6.828355353000e+01	  1.453916928547e-01	  3.090783175338e+01	  1.330815141265e+02	  1.284343363512e+02	  8.310893802430e-01	  1.025915854982e-02	  1.910650113028e+00	  1.019961177004e+00	
  1.700000000000e+03	  8.420305456499e+00	  2.029966157932e-04	  3.502378603765e-02	  3.965946792882e-03	  1.952793207415e-02	  0.000000000000e+00	  6.828355352998e+01	  1.453916926067e-01	  3.090783175338e+01	  1.330815141265e+02	  1.284343363512e+02	  8.310893802429e-01	  1.025915854982e-02	  1.910650113029e+00	  1.019961177004e+00	
  1.701000000000e+03	  8.420305456499e+00	  2.017160230800e-04	  3.502609110453e-02	  3.966202911428e-03	  1.952921266687e-02	  0.000000000000e+00	  6.828355352996e+01	  1.453916923482e-01	  3.090783175338e+01	  1.330815141265e+02	  1.284343363512e+02	  8.310893802428e-01	  1.025915854982e-02	  1.910650113029e+00	  1.019961177004e+00	
  1.702000000000e+03	  8.420305456499e+00	  2.004408542926e-04	  3.502838640835e-02	  3.966457945189e-03	  1.953048783566e-02	  0.000000000000e+00	  6.828355352994e+01	  1.453916919249e-01	  3.090783175338e+01	  1.330815141265e+02	  1.284343363512e+02	  8.310893802427e-01	  1.025915854982e-02	  1.910650113030e+00	  1.019961177004e+00	
  1.703000000000e+03	  8.420305456499e+00	  1.991710977487e-04	  3.503067197013e-02	  3.966711896504e-03	  1.953175759220e-02	  0.000000000000e+00	  6.828355352990e+01	  1.453916913060e-01	  3.090783175338e+01	  1.330815141265e+02	  1.284343363513e+02	  8.310893802424e-01	  1.025915854981e-02	  1.910650113030e+00	  1.019961177004e+00	
  1.704000000000e+03	  8.420305456500e+00	  1.979067417668e-04	  3.503294781090e-02	  3.966964767711e-03	  1.953302194818e-02	  0.000000000000e+00	  6.828355352983e+01	  1.453916902278e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.705000000000e+03	  8.420305456500e+00	  1.966477746662e-04	  3.503521395168e-02	  3.967216561132e-03	  1.953428091528e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916901470e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.706000000000e+03	  8.420305456500e+00	  1.953941847666e-04	  3.503747041350e-02	  3.967467279113e-03	  1.953553450518e-02	  0.000000000000e+00	  6.828355352981e+01	  1.453916900362e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802419e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.707000000000e+03	  8.420305456500e+00	  1.941459603888e-04	  3.503971721738e-02	  3.967716923981e-03	  1.953678272956e-02	  0.000000000000e+00	  6.828355352986e+01	  1.453916907972e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802422e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.708000000000e+03	  8.420305456500e+00	  1.929030898543e-04	  3.504195438434e-02	  3.967965498093e-03	  1.953802560009e-02	  0.000000000000e+00	  6.828355352983e+01	  1.453916902764e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.709000000000e+03	  8.420305456500e+00	  1.916655614852e-04	  3.504418193540e-02	  3.968213003768e-03	  1.953926312846e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916901610e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.710000000000e+03	  8.420305456500e+00	  1.904333636044e-04	  3.504639989159e-02	  3.968459443346e-03	  1.954049532634e-02	  0.000000000000e+00	  6.828355352981e+01	  1.453916900402e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802419e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.711000000000e+03	  8.420305456500e+00	  1.892064845356e-04	  3.504860827391e-02	  3.968704819150e-03	  1.954172220541e-02	  0.000000000000e+00	  6.828355352987e+01	  1.453916909667e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802423e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.712000000000e+03	  8.420305456500e+00	  1.879849126033e-04	  3.505080710339e-02	  3.968949133546e-03	  1.954294377734e-02	  0.000000000000e+00	  6.828355352981e+01	  1.453916900436e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802419e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.713000000000e+03	  8.420305456500e+00	  1.867686361326e-04	  3.505299640104e-02	  3.969192388839e-03	  1.954416005382e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916901197e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.714000000000e+03	  8.420305456500e+00	  1.855576434495e-04	  3.505517618787e-02	  3.969434587377e-03	  1.954537104650e-02	  0.000000000000e+00	  6.828355352981e+01	  1.453916900509e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802419e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.715000000000e+03	  8.420305456500e+00	  1.843519228807e-04	  3.505734648489e-02	  3.969675731493e-03	  1.954657676707e-02	  0.000000000000e+00	  6.828355352980e+01	  1.453916897810e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363514e+02	  8.310893802418e-01	  1.025915854981e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.716000000000e+03	  8.420305456500e+00	  1.831514627537e-04	  3.505950731312e-02	  3.969915823519e-03	  1.954777722719e-02	  0.000000000000e+00	  6.828355352979e+01	  1.453916897430e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363514e+02	  8.310893802418e-01	  1.025915854981e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.717000000000e+03	  8.420305456500e+00	  1.819562513966e-04	  3.506165869356e-02	  3.970154865779e-03	  1.954897243855e-02	  0.000000000000e+00	  6.828355352987e+01	  1.453916908321e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802422e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.718000000000e+03	  8.420305456500e+00	  1.807662771386e-04	  3.506380064723e-02	  3.970392860631e-03	  1.955016241281e-02	  0.000000000000e+00	  6.828355352987e+01	  1.453916908403e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802422e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.719000000000e+03	  8.420305456500e+00	  1.795815283092e-04	  3.506593319512e-02	  3.970629810404e-03	  1.955134716164e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916901057e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.720000000000e+03	  8.420305456500e+00	  1.784019932392e-04	  3.506805635825e-02	  3.970865717416e-03	  1.955252669671e-02	  0.000000000000e+00	  6.828355352983e+01	  1.453916902834e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.721000000000e+03	  8.420305456500e+00	  1.772276602596e-04	  3.507017015761e-02	  3.971100584019e-03	  1.955370102969e-02	  0.000000000000e+00	  6.828355352979e+01	  1.453916896552e-01	  3.090783175338e+01	  1.330815141267e+02	  1.284343363514e+02	  8.310893802418e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.722000000000e+03	  8.420305456500e+00	  1.760585177027e-04	  3.507227461421e-02	  3.971334412524e-03	  1.955487017224e-02	  0.000000000000e+00	  6.828355352983e+01	  1.453916902810e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.723000000000e+03	  8.420305456500e+00	  1.748945539012e-04	  3.507436974905e-02	  3.971567205285e-03	  1.955603413605e-02	  0.000000000000e+00	  6.828355352983e+01	  1.453916902268e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.724000000000e+03	  8.420305456500e+00	  1.737357571888e-04	  3.507645558314e-02	  3.971798964622e-03	  1.955719293276e-02	  0.000000000000e+00	  6.828355352986e+01	  1.453916907426e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802422e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.725000000000e+03	  8.420305456500e+00	  1.725821158997e-04	  3.507853213746e-02	  3.972029692880e-03	  1.955834657405e-02	  0.000000000000e+00	  6.828355352986e+01	  1.453916907478e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802422e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.726000000000e+03	  8.420305456500e+00	  1.714336183693e-04	  3.508059943301e-02	  3.972259392391e-03	  1.955949507158e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916902157e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.727000000000e+03	  8.420305456500e+00	  1.702902529334e-04	  3.508265749080e-02	  3.972488065485e-03	  1.956063843701e-02	  0.000000000000e+00	  6.828355352978e+01	  1.453916895158e-01	  3.090783175338e+01	  1.330815141267e+02	  1.284343363514e+02	  8.310893802417e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.728000000000e+03	  8.420305456500e+00	  1.691520079287e-04	  3.508470633180e-02	  3.972715714474e-03	  1.956177668202e-02	  0.000000000000e+00	  6.828355352986e+01	  1.453916907569e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802422e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.729000000000e+03	  8.420305456500e+00	  1.680188716927e-04	  3.508674597703e-02	  3.972942341727e-03	  1.956290981826e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916902043e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.730000000000e+03	  8.420305456500e+00	  1.668908325637e-04	  3.508877644746e-02	  3.973167949558e-03	  1.956403785738e-02	  0.000000000000e+00	  6.828355352979e+01	  1.453916896276e-01	  3.090783175338e+01	  1.330815141267e+02	  1.284343363514e+02	  8.310893802418e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.731000000000e+03	  8.420305456500e+00	  1.657678788808e-04	  3.509079776409e-02	  3.973392540291e-03	  1.956516081107e-02	  0.000000000000e+00	  6.828355352981e+01	  1.453916899812e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802419e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.732000000000e+03	  8.420305456500e+00	  1.646499989838e-04	  3.509280994791e-02	  3.973616116265e-03	  1.956627869096e-02	  0.000000000000e+00	  6.828355352985e+01	  1.453916905393e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802421e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.733000000000e+03	  8.420305456500e+00	  1.635371812133e-04	  3.509481301989e-02	  3.973838679823e-03	  1.956739150873e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916901801e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.734000000000e+03	  8.420305456500e+00	  1.624294139108e-04	  3.509680700104e-02	  3.974060233278e-03	  1.956849927604e-02	  0.000000000000e+00	  6.828355352986e+01	  1.453916907401e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802422e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.735000000000e+03	  8.420305456500e+00	  1.613266854185e-04	  3.509879191232e-02	  3.974280778989e-03	  1.956960200453e-02	  0.000000000000e+00	  6.828355352978e+01	  1.453916894786e-01	  3.090783175338e+01	  1.330815141267e+02	  1.284343363514e+02	  8.310893802417e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.736000000000e+03	  8.420305456500e+00	  1.602289840794e-04	  3.510076777473e-02	  3.974500319250e-03	  1.957069970587e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916901693e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.737000000000e+03	  8.420305456500e+00	  1.591362982373e-04	  3.510273460925e-02	  3.974718856416e-03	  1.957179239171e-02	  0.000000000000e+00	  6.828355352983e+01	  1.453916903356e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802421e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.738000000000e+03	  8.420305456500e+00	  1.580486162368e-04	  3.510469243685e-02	  3.974936392813e-03	  1.957288007371e-02	  0.000000000000e+00	  6.828355352985e+01	  1.453916906877e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802422e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.739000000000e+03	  8.420305456500e+00	  1.569659264233e-04	  3.510664127851e-02	  3.975152930775e-03	  1.957396276352e-02	  0.000000000000e+00	  6.828355352986e+01	  1.453916907148e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802422e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.740000000000e+03	  8.420305456500e+00	  1.558882171431e-04	  3.510858115522e-02	  3.975368472631e-03	  1.957504047280e-02	  0.000000000000e+00	  6.828355352986e+01	  1.453916907364e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802422e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.741000000000e+03	  8.420305456500e+00	  1.548154767431e-04	  3.511051208794e-02	  3.975583020718e-03	  1.957611321320e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916900861e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.742000000000e+03	  8.420305456500e+00	  1.537476935710e-04	  3.511243409765e-02	  3.975796577357e-03	  1.957718099638e-02	  0.000000000000e+00	  6.828355352979e+01	  1.453916896380e-01	  3.090783175338e+01	  1.330815141267e+02	  1.284343363514e+02	  8.310893802418e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.743000000000e+03	  8.420305456500e+00	  1.526848559757e-04	  3.511434720532e-02	  3.976009144870e-03	  1.957824383397e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916901575e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.744000000000e+03	  8.420305456500e+00	  1.516269523063e-04	  3.511625143192e-02	  3.976220725598e-03	  1.957930173764e-02	  0.000000000000e+00	  6.828355352986e+01	  1.453916907993e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802422e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.745000000000e+03	  8.420305456500e+00	  1.505739709133e-04	  3.511814679843e-02	  3.976431321884e-03	  1.958035471903e-02	  0.000000000000e+00	  6.828355352981e+01	  1.453916900376e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802419e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.746000000000e+03	  8.420305456500e+00	  1.495259001476e-04	  3.512003332581e-02	  3.976640936035e-03	  1.958140278980e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916902279e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.747000000000e+03	  8.420305456500e+00	  1.484827283611e-04	  3.512191103503e-02	  3.976849570394e-03	  1.958244596159e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916900981e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.748000000000e+03	  8.420305456500e+00	  1.474444439064e-04	  3.512377994704e-02	  3.977057227285e-03	  1.958348424604e-02	  0.000000000000e+00	  6.828355352981e+01	  1.453916900582e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802419e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.749000000000e+03	  8.420305456500e+00	  1.464110351371e-04	  3.512564008283e-02	  3.977263909038e-03	  1.958451765481e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916901665e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.750000000000e+03	  8.420305456500e+00	  1.453824904074e-04	  3.512749146334e-02	  3.977469617976e-03	  1.958554619954e-02	  0.000000000000e+00	  6.828355352987e+01	  1.453916909756e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802423e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
