              time_d	                  pH	             Olivine	           Enstatite	           Lizardite	           Magnesite	            Siderite	          Chalcedony	       Rhodochrosite	             Fe(OH)3	            Dolomite	                  Mg	                  Fe	                  Si	                   C	                HCO3	              MgHCO3	              FeHCO3	                 CO3	               CO2aq	
  2.703000000000e+03	  8.434551289800e+00	  0.000000000000e+00	  3.124652809491e-02	  3.913896794839e-02	  5.204714668179e-02	  0.000000000000e+00	  3.305947177160e-02	  3.267225385250e-03	  6.536743708102e-03	  2.103792744847e-03	  6.422771115107e+01	  3.708635290939e-03	  3.095155982806e+01	  1.377874616970e+02	  1.328234642850e+02	  8.049411440429e-01	  6.937796152022e-11	  2.046754264258e+00	  1.019949988784e+00	
  2.704000000000e+03	  8.434551289818e+00	  0.000000000000e+00	  3.124619340862e-02	  3.913693761358e-02	  5.205301122053e-02	  0.000000000000e+00	  3.306420179616e-02	  3.267673287943e-03	  6.537639513598e-03	  2.103792741078e-03	  6.422771114553e+01	  3.708635290968e-03	  3.095155982812e+01	  1.377874617026e+02	  1.328234642905e+02	  8.049411440082e-01	  6.937796151723e-11	  2.046754264422e+00	  1.019949988784e+00	
  2.705000000000e+03	  8.434551289836e+00	  0.000000000000e+00	  3.124585872473e-02	  3.913490734933e-02	  5.205887557158e-02	  0.000000000000e+00	  3.306893167479e-02	  3.268121176228e-03	  6.538535290267e-03	  2.103792737309e-03	  6.422771113999e+01	  3.708635290998e-03	  3.095155982817e+01	  1.377874617082e+02	  1.328234642959e+02	  8.049411439736e-01	  6.937796151424e-11	  2.046754264586e+00	  1.019949988784e+00	
  2.706000000000e+03	  8.434551289854e+00	  0.000000000000e+00	  3.124552404324e-02	  3.913287715565e-02	  5.206473973496e-02	  0.000000000000e+00	  3.307366140748e-02	  3.268569050087e-03	  6.539431038109e-03	  2.103792733541e-03	  6.422771113445e+01	  3.708635291028e-03	  3.095155982823e+01	  1.377874617138e+02	  1.328234643014e+02	  8.049411439389e-01	  6.937796151125e-11	  2.046754264750e+00	  1.019949988784e+00	
  2.707000000000e+03	  8.434551289873e+00	  0.000000000000e+00	  3.124518936415e-02	  3.913084703254e-02	  5.207060371067e-02	  0.000000000000e+00	  3.307839099424e-02	  3.269016909534e-03	  6.540326757125e-03	  2.103792729772e-03	  6.422771112891e+01	  3.708635291057e-03	  3.095155982828e+01	  1.377874617193e+02	  1.328234643068e+02	  8.049411439042e-01	  6.937796150827e-11	  2.046754264914e+00	  1.019949988784e+00	
  2.708000000000e+03	  8.434551289891e+00	  0.000000000000e+00	  3.124485468746e-02	  3.912881697999e-02	  5.207646749871e-02	  0.000000000000e+00	  3.308312043507e-02	  3.269464754568e-03	  6.541222447315e-03	  2.103792726004e-03	  6.422771112337e+01	  3.708635291087e-03	  3.095155982834e+01	  1.377874617249e+02	  1.328234643123e+02	  8.049411438696e-01	  6.937796150528e-11	  2.046754265078e+00	  1.019949988784e+00	
  2.709000000000e+03	  8.434551289909e+00	  0.000000000000e+00	  3.124452001318e-02	  3.912678699800e-02	  5.208233109908e-02	  0.000000000000e+00	  3.308784972997e-02	  3.269912585171e-03	  6.542118108679e-03	  2.103792722235e-03	  6.422771111783e+01	  3.708635291116e-03	  3.095155982839e+01	  1.377874617305e+02	  1.328234643177e+02	  8.049411438349e-01	  6.937796150229e-11	  2.046754265242e+00	  1.019949988784e+00	
  2.710000000000e+03	  8.434551289927e+00	  0.000000000000e+00	  3.124418534129e-02	  3.912475708657e-02	  5.208819451180e-02	  0.000000000000e+00	  3.309257887894e-02	  3.270360401351e-03	  6.543013741218e-03	  2.103792718467e-03	  6.422771111229e+01	  3.708635291146e-03	  3.095155982845e+01	  1.377874617361e+02	  1.328234643232e+02	  8.049411438002e-01	  6.937796149930e-11	  2.046754265406e+00	  1.019949988784e+00	
  2.711000000000e+03	  8.434551289946e+00	  0.000000000000e+00	  3.124385067181e-02	  3.912272724571e-02	  5.209405773685e-02	  0.000000000000e+00	  3.309730788199e-02	  3.270808203125e-03	  6.543909344933e-03	  2.103792714699e-03	  6.422771110676e+01	  3.708635291175e-03	  3.095155982851e+01	  1.377874617416e+02	  1.328234643286e+02	  8.049411437656e-01	  6.937796149632e-11	  2.046754265569e+00	  1.019949988784e+00	
  2.712000000000e+03	  8.434551289964e+00	  0.000000000000e+00	  3.124351600473e-02	  3.912069747540e-02	  5.209992077426e-02	  0.000000000000e+00	  3.310203673912e-02	  3.271255990480e-03	  6.544804919823e-03	  2.103792710931e-03	  6.422771110122e+01	  3.708635291205e-03	  3.095155982856e+01	  1.377874617472e+02	  1.328234643341e+02	  8.049411437309e-01	  6.937796149333e-11	  2.046754265733e+00	  1.019949988784e+00	
  2.713000000000e+03	  8.434551289982e+00	  0.000000000000e+00	  3.124318134006e-02	  3.911866777565e-02	  5.210578362401e-02	  0.000000000000e+00	  3.310676545034e-02	  3.271703763420e-03	  6.545700465891e-03	  2.103792707163e-03	  6.422771109568e+01	  3.708635291234e-03	  3.095155982862e+01	  1.377874617528e+02	  1.328234643395e+02	  8.049411436962e-01	  6.937796149034e-11	  2.046754265897e+00	  1.019949988784e+00	
  2.714000000000e+03	  8.434551290000e+00	  0.000000000000e+00	  3.124284667778e-02	  3.911663814646e-02	  5.211164628611e-02	  0.000000000000e+00	  3.311149401563e-02	  3.272151521923e-03	  6.546595983135e-03	  2.103792703396e-03	  6.422771109014e+01	  3.708635291264e-03	  3.095155982867e+01	  1.377874617584e+02	  1.328234643450e+02	  8.049411436616e-01	  6.937796148735e-11	  2.046754266061e+00	  1.019949988784e+00	
  2.715000000000e+03	  8.434551290019e+00	  0.000000000000e+00	  3.124251201791e-02	  3.911460858782e-02	  5.211750876056e-02	  0.000000000000e+00	  3.311622243502e-02	  3.272599266071e-03	  6.547491471557e-03	  2.103792699628e-03	  6.422771108461e+01	  3.708635291293e-03	  3.095155982873e+01	  1.377874617639e+02	  1.328234643504e+02	  8.049411436269e-01	  6.937796148437e-11	  2.046754266225e+00	  1.019949988784e+00	
  2.716000000000e+03	  8.434551290037e+00	  0.000000000000e+00	  3.124217736043e-02	  3.911257909973e-02	  5.212337104738e-02	  0.000000000000e+00	  3.312095070849e-02	  3.273046995794e-03	  6.548386931157e-03	  2.103792695861e-03	  6.422771107907e+01	  3.708635291323e-03	  3.095155982878e+01	  1.377874617695e+02	  1.328234643559e+02	  8.049411435923e-01	  6.937796148138e-11	  2.046754266389e+00	  1.019949988784e+00	
  2.717000000000e+03	  8.434551290055e+00	  0.000000000000e+00	  3.124184270536e-02	  3.911054968220e-02	  5.212923314656e-02	  0.000000000000e+00	  3.312567883606e-02	  3.273494711130e-03	  6.549282361935e-03	  2.103792692094e-03	  6.422771107353e+01	  3.708635291352e-03	  3.095155982884e+01	  1.377874617751e+02	  1.328234643613e+02	  8.049411435576e-01	  6.937796147839e-11	  2.046754266552e+00	  1.019949988784e+00	
  2.718000000000e+03	  8.434551290073e+00	  0.000000000000e+00	  3.124150805270e-02	  3.910852033522e-02	  5.213509505810e-02	  0.000000000000e+00	  3.313040681772e-02	  3.273942412066e-03	  6.550177763893e-03	  2.103792688326e-03	  6.422771106800e+01	  3.708635291382e-03	  3.095155982889e+01	  1.377874617807e+02	  1.328234643668e+02	  8.049411435229e-01	  6.937796147541e-11	  2.046754266716e+00	  1.019949988784e+00	
  2.719000000000e+03	  8.434551290092e+00	  0.000000000000e+00	  3.124117340243e-02	  3.910649105879e-02	  5.214095678201e-02	  0.000000000000e+00	  3.313513465347e-02	  3.274390098585e-03	  6.551073137030e-03	  2.103792684559e-03	  6.422771106246e+01	  3.708635291411e-03	  3.095155982895e+01	  1.377874617862e+02	  1.328234643722e+02	  8.049411434883e-01	  6.937796147242e-11	  2.046754266880e+00	  1.019949988784e+00	
  2.720000000000e+03	  8.434551290110e+00	  0.000000000000e+00	  3.124083875456e-02	  3.910446185291e-02	  5.214681831829e-02	  0.000000000000e+00	  3.313986234333e-02	  3.274837770663e-03	  6.551968481347e-03	  2.103792680793e-03	  6.422771105692e+01	  3.708635291441e-03	  3.095155982900e+01	  1.377874617918e+02	  1.328234643777e+02	  8.049411434536e-01	  6.937796146943e-11	  2.046754267044e+00	  1.019949988784e+00	
  2.721000000000e+03	  8.434551290128e+00	  0.000000000000e+00	  3.124050410910e-02	  3.910243271757e-02	  5.215267966694e-02	  0.000000000000e+00	  3.314458988729e-02	  3.275285428336e-03	  6.552863796844e-03	  2.103792677026e-03	  6.422771105139e+01	  3.708635291470e-03	  3.095155982906e+01	  1.377874617974e+02	  1.328234643831e+02	  8.049411434190e-01	  6.937796146645e-11	  2.046754267208e+00	  1.019949988784e+00	
  2.722000000000e+03	  8.434551290146e+00	  0.000000000000e+00	  3.124016946604e-02	  3.910040365278e-02	  5.215854082797e-02	  0.000000000000e+00	  3.314931728535e-02	  3.275733071602e-03	  6.553759083523e-03	  2.103792673259e-03	  6.422771104585e+01	  3.708635291500e-03	  3.095155982912e+01	  1.377874618030e+02	  1.328234643885e+02	  8.049411433843e-01	  6.937796146346e-11	  2.046754267371e+00	  1.019949988784e+00	
  2.723000000000e+03	  8.434551290165e+00	  0.000000000000e+00	  3.123983482538e-02	  3.909837465854e-02	  5.216440180139e-02	  0.000000000000e+00	  3.315404453752e-02	  3.276180700430e-03	  6.554654341383e-03	  2.103792669493e-03	  6.422771104032e+01	  3.708635291529e-03	  3.095155982917e+01	  1.377874618085e+02	  1.328234643940e+02	  8.049411433497e-01	  6.937796146047e-11	  2.046754267535e+00	  1.019949988784e+00	
  2.724000000000e+03	  8.434551290183e+00	  0.000000000000e+00	  3.123950018712e-02	  3.909634573484e-02	  5.217026258718e-02	  0.000000000000e+00	  3.315877164380e-02	  3.276628314911e-03	  6.555549570425e-03	  2.103792665726e-03	  6.422771103478e+01	  3.708635291559e-03	  3.095155982923e+01	  1.377874618141e+02	  1.328234643994e+02	  8.049411433150e-01	  6.937796145749e-11	  2.046754267699e+00	  1.019949988784e+00	
  2.725000000000e+03	  8.434551290201e+00	  0.000000000000e+00	  3.123916555126e-02	  3.909431688168e-02	  5.217612318537e-02	  0.000000000000e+00	  3.316349860419e-02	  3.277075914973e-03	  6.556444770650e-03	  2.103792661960e-03	  6.422771102924e+01	  3.708635291588e-03	  3.095155982928e+01	  1.377874618197e+02	  1.328234644049e+02	  8.049411432804e-01	  6.937796145450e-11	  2.046754267863e+00	  1.019949988784e+00	
  2.726000000000e+03	  8.434551290219e+00	  0.000000000000e+00	  3.123883091781e-02	  3.909228809907e-02	  5.218198359594e-02	  0.000000000000e+00	  3.316822541870e-02	  3.277523500650e-03	  6.557339942058e-03	  2.103792658194e-03	  6.422771102371e+01	  3.708635291618e-03	  3.095155982934e+01	  1.377874618253e+02	  1.328234644103e+02	  8.049411432457e-01	  6.937796145152e-11	  2.046754268027e+00	  1.019949988784e+00	
  2.727000000000e+03	  8.434551290238e+00	  0.000000000000e+00	  3.123849628676e-02	  3.909025938699e-02	  5.218784381891e-02	  0.000000000000e+00	  3.317295208732e-02	  3.277971071884e-03	  6.558235084649e-03	  2.103792654428e-03	  6.422771101817e+01	  3.708635291647e-03	  3.095155982939e+01	  1.377874618308e+02	  1.328234644158e+02	  8.049411432111e-01	  6.937796144853e-11	  2.046754268190e+00	  1.019949988784e+00	
  2.728000000000e+03	  8.434551290256e+00	  0.000000000000e+00	  3.123816165810e-02	  3.908823074546e-02	  5.219370385428e-02	  0.000000000000e+00	  3.317767861007e-02	  3.278418628700e-03	  6.559130198424e-03	  2.103792650662e-03	  6.422771101264e+01	  3.708635291677e-03	  3.095155982945e+01	  1.377874618364e+02	  1.328234644212e+02	  8.049411431765e-01	  6.937796144555e-11	  2.046754268354e+00	  1.019949988784e+00	
  2.729000000000e+03	  8.434551290274e+00	  0.000000000000e+00	  3.123782703185e-02	  3.908620217446e-02	  5.219956370205e-02	  0.000000000000e+00	  3.318240498693e-02	  3.278866171141e-03	  6.560025283384e-03	  2.103792646897e-03	  6.422771100710e+01	  3.708635291706e-03	  3.095155982950e+01	  1.377874618420e+02	  1.328234644267e+02	  8.049411431418e-01	  6.937796144256e-11	  2.046754268518e+00	  1.019949988784e+00	
  2.730000000000e+03	  8.434551290292e+00	  0.000000000000e+00	  3.123749240801e-02	  3.908417367400e-02	  5.220542336222e-02	  0.000000000000e+00	  3.318713121792e-02	  3.279313699147e-03	  6.560920339529e-03	  2.103792643131e-03	  6.422771100157e+01	  3.708635291736e-03	  3.095155982956e+01	  1.377874618476e+02	  1.328234644321e+02	  8.049411431072e-01	  6.937796143957e-11	  2.046754268682e+00	  1.019949988784e+00	
  2.731000000000e+03	  8.434551290311e+00	  0.000000000000e+00	  3.123715778656e-02	  3.908214524407e-02	  5.221128283479e-02	  0.000000000000e+00	  3.319185730304e-02	  3.279761212754e-03	  6.561815366860e-03	  2.103792639366e-03	  6.422771099604e+01	  3.708635291765e-03	  3.095155982962e+01	  1.377874618531e+02	  1.328234644376e+02	  8.049411430725e-01	  6.937796143659e-11	  2.046754268845e+00	  1.019949988784e+00	
  2.732000000000e+03	  8.434551290329e+00	  0.000000000000e+00	  3.123682316751e-02	  3.908011688467e-02	  5.221714211978e-02	  0.000000000000e+00	  3.319658324228e-02	  3.280208711965e-03	  6.562710365376e-03	  2.103792635601e-03	  6.422771099050e+01	  3.708635291795e-03	  3.095155982967e+01	  1.377874618587e+02	  1.328234644430e+02	  8.049411430379e-01	  6.937796143360e-11	  2.046754269009e+00	  1.019949988784e+00	
  2.733000000000e+03	  8.434551290347e+00	  0.000000000000e+00	  3.123648855087e-02	  3.907808859581e-02	  5.222300121718e-02	  0.000000000000e+00	  3.320130903566e-02	  3.280656196781e-03	  6.563605335079e-03	  2.103792631836e-03	  6.422771098497e+01	  3.708635291824e-03	  3.095155982973e+01	  1.377874618643e+02	  1.328234644485e+02	  8.049411430033e-01	  6.937796143062e-11	  2.046754269173e+00	  1.019949988784e+00	
  2.734000000000e+03	  8.434551290365e+00	  0.000000000000e+00	  3.123615393663e-02	  3.907606037748e-02	  5.222886012700e-02	  0.000000000000e+00	  3.320603468317e-02	  3.281103667177e-03	  6.564500275969e-03	  2.103792628071e-03	  6.422771097944e+01	  3.708635291854e-03	  3.095155982978e+01	  1.377874618699e+02	  1.328234644539e+02	  8.049411429686e-01	  6.937796142763e-11	  2.046754269337e+00	  1.019949988784e+00	
  2.735000000000e+03	  8.434551290383e+00	  0.000000000000e+00	  3.123581932479e-02	  3.907403222969e-02	  5.223471884924e-02	  0.000000000000e+00	  3.321076018482e-02	  3.281551123160e-03	  6.565395188047e-03	  2.103792624306e-03	  6.422771097390e+01	  3.708635291883e-03	  3.095155982984e+01	  1.377874618754e+02	  1.328234644593e+02	  8.049411429340e-01	  6.937796142465e-11	  2.046754269500e+00	  1.019949988784e+00	
  2.736000000000e+03	  8.434551290402e+00	  0.000000000000e+00	  3.123548471535e-02	  3.907200415241e-02	  5.224057738390e-02	  0.000000000000e+00	  3.321548554061e-02	  3.281998564700e-03	  6.566290071312e-03	  2.103792620541e-03	  6.422771096837e+01	  3.708635291913e-03	  3.095155982989e+01	  1.377874618810e+02	  1.328234644648e+02	  8.049411428994e-01	  6.937796142166e-11	  2.046754269664e+00	  1.019949988784e+00	
  2.737000000000e+03	  8.434551290420e+00	  0.000000000000e+00	  3.123515010831e-02	  3.906997614567e-02	  5.224643573099e-02	  0.000000000000e+00	  3.322021075054e-02	  3.282445991858e-03	  6.567184925767e-03	  2.103792616776e-03	  6.422771096284e+01	  3.708635291942e-03	  3.095155982995e+01	  1.377874618866e+02	  1.328234644702e+02	  8.049411428647e-01	  6.937796141868e-11	  2.046754269828e+00	  1.019949988784e+00	
  2.738000000000e+03	  8.434551290438e+00	  0.000000000000e+00	  3.123481550368e-02	  3.906794820946e-02	  5.225229389051e-02	  0.000000000000e+00	  3.322493581462e-02	  3.282893404655e-03	  6.568079751410e-03	  2.103792613012e-03	  6.422771095730e+01	  3.708635291972e-03	  3.095155983000e+01	  1.377874618921e+02	  1.328234644757e+02	  8.049411428301e-01	  6.937796141569e-11	  2.046754269991e+00	  1.019949988784e+00	
  2.739000000000e+03	  8.434551290456e+00	  0.000000000000e+00	  3.123448090144e-02	  3.906592034376e-02	  5.225815186246e-02	  0.000000000000e+00	  3.322966073284e-02	  3.283340802982e-03	  6.568974548243e-03	  2.103792609248e-03	  6.422771095177e+01	  3.708635292001e-03	  3.095155983006e+01	  1.377874618977e+02	  1.328234644811e+02	  8.049411427955e-01	  6.937796141271e-11	  2.046754270155e+00	  1.019949988784e+00	
  2.740000000000e+03	  8.434551290475e+00	  0.000000000000e+00	  3.123414630161e-02	  3.906389254860e-02	  5.226400964684e-02	  0.000000000000e+00	  3.323438550522e-02	  3.283788186917e-03	  6.569869316265e-03	  2.103792605483e-03	  6.422771094624e+01	  3.708635292031e-03	  3.095155983011e+01	  1.377874619033e+02	  1.328234644866e+02	  8.049411427608e-01	  6.937796140973e-11	  2.046754270319e+00	  1.019949988784e+00	
  2.741000000000e+03	  8.434551290493e+00	  0.000000000000e+00	  3.123381170418e-02	  3.906186482395e-02	  5.226986724367e-02	  0.000000000000e+00	  3.323911013174e-02	  3.284235556436e-03	  6.570764055479e-03	  2.103792601719e-03	  6.422771094071e+01	  3.708635292060e-03	  3.095155983017e+01	  1.377874619089e+02	  1.328234644920e+02	  8.049411427262e-01	  6.937796140674e-11	  2.046754270482e+00	  1.019949988784e+00	
  2.742000000000e+03	  8.434551290511e+00	  0.000000000000e+00	  3.123347710915e-02	  3.905983716983e-02	  5.227572465294e-02	  0.000000000000e+00	  3.324383461242e-02	  3.284682911573e-03	  6.571658765883e-03	  2.103792597955e-03	  6.422771093517e+01	  3.708635292090e-03	  3.095155983023e+01	  1.377874619144e+02	  1.328234644975e+02	  8.049411426916e-01	  6.937796140376e-11	  2.046754270646e+00	  1.019949988784e+00	
  2.743000000000e+03	  8.434551290529e+00	  0.000000000000e+00	  3.123314251653e-02	  3.905780958623e-02	  5.228158187465e-02	  0.000000000000e+00	  3.324855894726e-02	  3.285130252319e-03	  6.572553447479e-03	  2.103792594192e-03	  6.422771092964e+01	  3.708635292119e-03	  3.095155983028e+01	  1.377874619200e+02	  1.328234645029e+02	  8.049411426570e-01	  6.937796140077e-11	  2.046754270810e+00	  1.019949988784e+00	
  2.744000000000e+03	  8.434551290548e+00	  0.000000000000e+00	  3.123280792630e-02	  3.905578207314e-02	  5.228743890882e-02	  0.000000000000e+00	  3.325328313625e-02	  3.285577578645e-03	  6.573448100267e-03	  2.103792590428e-03	  6.422771092411e+01	  3.708635292149e-03	  3.095155983034e+01	  1.377874619256e+02	  1.328234645083e+02	  8.049411426223e-01	  6.937796139779e-11	  2.046754270973e+00	  1.019949988784e+00	
  2.745000000000e+03	  8.434551290566e+00	  0.000000000000e+00	  3.123247333848e-02	  3.905375463058e-02	  5.229329575543e-02	  0.000000000000e+00	  3.325800717941e-02	  3.286024890564e-03	  6.574342724247e-03	  2.103792586665e-03	  6.422771091858e+01	  3.708635292178e-03	  3.095155983039e+01	  1.377874619311e+02	  1.328234645138e+02	  8.049411425877e-01	  6.937796139480e-11	  2.046754271137e+00	  1.019949988784e+00	
  2.746000000000e+03	  8.434551290584e+00	  0.000000000000e+00	  3.123213875305e-02	  3.905172725853e-02	  5.229915241450e-02	  0.000000000000e+00	  3.326273107674e-02	  3.286472188080e-03	  6.575237319421e-03	  2.103792582901e-03	  6.422771091305e+01	  3.708635292208e-03	  3.095155983045e+01	  1.377874619367e+02	  1.328234645192e+02	  8.049411425531e-01	  6.937796139182e-11	  2.046754271301e+00	  1.019949988784e+00	
  2.747000000000e+03	  8.434551290602e+00	  0.000000000000e+00	  3.123180417003e-02	  3.904969995699e-02	  5.230500888603e-02	  0.000000000000e+00	  3.326745482823e-02	  3.286919471221e-03	  6.576131885788e-03	  2.103792579138e-03	  6.422771090752e+01	  3.708635292237e-03	  3.095155983050e+01	  1.377874619423e+02	  1.328234645247e+02	  8.049411425185e-01	  6.937796138884e-11	  2.046754271464e+00	  1.019949988784e+00	
  2.748000000000e+03	  8.434551290620e+00	  0.000000000000e+00	  3.123146958941e-02	  3.904767272597e-02	  5.231086517003e-02	  0.000000000000e+00	  3.327217843389e-02	  3.287366739921e-03	  6.577026423349e-03	  2.103792575375e-03	  6.422771090198e+01	  3.708635292267e-03	  3.095155983056e+01	  1.377874619478e+02	  1.328234645301e+02	  8.049411424839e-01	  6.937796138585e-11	  2.046754271628e+00	  1.019949988784e+00	
  2.749000000000e+03	  8.434551290639e+00	  0.000000000000e+00	  3.123113501119e-02	  3.904564556546e-02	  5.231672126649e-02	  0.000000000000e+00	  3.327690189372e-02	  3.287813994242e-03	  6.577920932105e-03	  2.103792571612e-03	  6.422771089645e+01	  3.708635292296e-03	  3.095155983061e+01	  1.377874619534e+02	  1.328234645356e+02	  8.049411424492e-01	  6.937796138287e-11	  2.046754271792e+00	  1.019949988784e+00	
  2.750000000000e+03	  8.434551290657e+00	  0.000000000000e+00	  3.123080043538e-02	  3.904361847547e-02	  5.232257717541e-02	  0.000000000000e+00	  3.328162520773e-02	  3.288261234155e-03	  6.578815412055e-03	  2.103792567849e-03	  6.422771089092e+01	  3.708635292326e-03	  3.095155983067e+01	  1.377874619590e+02	  1.328234645410e+02	  8.049411424146e-01	  6.937796137989e-11	  2.046754271955e+00	  1.019949988784e+00	
  2.751000000000e+03	  8.434551290675e+00	  0.000000000000e+00	  3.123046586196e-02	  3.904159145598e-02	  5.232843289681e-02	  0.000000000000e+00	  3.328634837591e-02	  3.288708459673e-03	  6.579709863201e-03	  2.103792564086e-03	  6.422771088539e+01	  3.708635292355e-03	  3.095155983072e+01	  1.377874619646e+02	  1.328234645464e+02	  8.049411423800e-01	  6.937796137690e-11	  2.046754272119e+00	  1.019949988784e+00	
  2.752000000000e+03	  8.434551290693e+00	  0.000000000000e+00	  3.123013129095e-02	  3.903956450701e-02	  5.233428843069e-02	  0.000000000000e+00	  3.329107139828e-02	  3.289155670757e-03	  6.580604285544e-03	  2.103792560324e-03	  6.422771087986e+01	  3.708635292385e-03	  3.095155983078e+01	  1.377874619701e+02	  1.328234645519e+02	  8.049411423454e-01	  6.937796137392e-11	  2.046754272283e+00	  1.019949988784e+00	
  2.753000000000e+03	  8.434551290712e+00	  0.000000000000e+00	  3.122979672233e-02	  3.903753762854e-02	  5.234014377704e-02	  0.000000000000e+00	  3.329579427482e-02	  3.289602867464e-03	  6.581498679082e-03	  2.103792556561e-03	  6.422771087433e+01	  3.708635292414e-03	  3.095155983083e+01	  1.377874619757e+02	  1.328234645573e+02	  8.049411423108e-01	  6.937796137094e-11	  2.046754272446e+00	  1.019949988784e+00	
  2.754000000000e+03	  8.434551290730e+00	  0.000000000000e+00	  3.122946215612e-02	  3.903551082057e-02	  5.234599893588e-02	  0.000000000000e+00	  3.330051700555e-02	  3.290050049763e-03	  6.582393043818e-03	  2.103792552799e-03	  6.422771086880e+01	  3.708635292444e-03	  3.095155983089e+01	  1.377874619813e+02	  1.328234645628e+02	  8.049411422762e-01	  6.937796136795e-11	  2.046754272610e+00	  1.019949988784e+00	
  2.755000000000e+03	  8.434551290748e+00	  0.000000000000e+00	  3.122912759231e-02	  3.903348408312e-02	  5.235185390720e-02	  0.000000000000e+00	  3.330523959047e-02	  3.290497217696e-03	  6.583287379752e-03	  2.103792549037e-03	  6.422771086327e+01	  3.708635292473e-03	  3.095155983095e+01	  1.377874619868e+02	  1.328234645682e+02	  8.049411422416e-01	  6.937796136497e-11	  2.046754272773e+00	  1.019949988784e+00	
  2.756000000000e+03	  8.434551290766e+00	  0.000000000000e+00	  3.122879303090e-02	  3.903145741616e-02	  5.235770869100e-02	  0.000000000000e+00	  3.330996202958e-02	  3.290944371254e-03	  6.584181686883e-03	  2.103792545275e-03	  6.422771085775e+01	  3.708635292503e-03	  3.095155983100e+01	  1.377874619924e+02	  1.328234645736e+02	  8.049411422070e-01	  6.937796136199e-11	  2.046754272937e+00	  1.019949988784e+00	
  2.757000000000e+03	  8.434551290785e+00	  0.000000000000e+00	  3.122845847190e-02	  3.902943081971e-02	  5.236356328730e-02	  0.000000000000e+00	  3.331468432288e-02	  3.291391510399e-03	  6.585075965213e-03	  2.103792541513e-03	  6.422771085222e+01	  3.708635292532e-03	  3.095155983106e+01	  1.377874619980e+02	  1.328234645791e+02	  8.049411421723e-01	  6.937796135901e-11	  2.046754273101e+00	  1.019949988784e+00	
  2.758000000000e+03	  8.434551290803e+00	  0.000000000000e+00	  3.122812391529e-02	  3.902740429376e-02	  5.236941769610e-02	  0.000000000000e+00	  3.331940647038e-02	  3.291838635124e-03	  6.585970214742e-03	  2.103792537751e-03	  6.422771084669e+01	  3.708635292562e-03	  3.095155983111e+01	  1.377874620035e+02	  1.328234645845e+02	  8.049411421377e-01	  6.937796135602e-11	  2.046754273264e+00	  1.019949988784e+00	
  2.759000000000e+03	  8.434551290821e+00	  0.000000000000e+00	  3.122778936109e-02	  3.902537783831e-02	  5.237527191739e-02	  0.000000000000e+00	  3.332412847207e-02	  3.292285745476e-03	  6.586864435470e-03	  2.103792533989e-03	  6.422771084116e+01	  3.708635292591e-03	  3.095155983117e+01	  1.377874620091e+02	  1.328234645900e+02	  8.049411421031e-01	  6.937796135304e-11	  2.046754273428e+00	  1.019949988785e+00	
  2.760000000000e+03	  8.434551290839e+00	  0.000000000000e+00	  3.122745480928e-02	  3.902335145336e-02	  5.238112595118e-02	  0.000000000000e+00	  3.332885032796e-02	  3.292732841454e-03	  6.587758627399e-03	  2.103792530228e-03	  6.422771083563e+01	  3.708635292621e-03	  3.095155983122e+01	  1.377874620147e+02	  1.328234645954e+02	  8.049411420685e-01	  6.937796135006e-11	  2.046754273591e+00	  1.019949988785e+00	
  2.761000000000e+03	  8.434551290857e+00	  0.000000000000e+00	  3.122712025988e-02	  3.902132513891e-02	  5.238697979748e-02	  0.000000000000e+00	  3.333357203805e-02	  3.293179923000e-03	  6.588652790528e-03	  2.103792526466e-03	  6.422771083010e+01	  3.708635292650e-03	  3.095155983128e+01	  1.377874620202e+02	  1.328234646008e+02	  8.049411420339e-01	  6.937796134708e-11	  2.046754273755e+00	  1.019949988785e+00	
  2.762000000000e+03	  8.434551290876e+00	  0.000000000000e+00	  3.122678571288e-02	  3.901929889496e-02	  5.239283345629e-02	  0.000000000000e+00	  3.333829360235e-02	  3.293626990125e-03	  6.589546924858e-03	  2.103792522705e-03	  6.422771082457e+01	  3.708635292679e-03	  3.095155983133e+01	  1.377874620258e+02	  1.328234646063e+02	  8.049411419993e-01	  6.937796134410e-11	  2.046754273918e+00	  1.019949988785e+00	
  2.763000000000e+03	  8.434551290894e+00	  0.000000000000e+00	  3.122645116828e-02	  3.901727272150e-02	  5.239868692760e-02	  0.000000000000e+00	  3.334301502086e-02	  3.294074042865e-03	  6.590441030390e-03	  2.103792518944e-03	  6.422771081905e+01	  3.708635292709e-03	  3.095155983139e+01	  1.377874620314e+02	  1.328234646117e+02	  8.049411419647e-01	  6.937796134111e-11	  2.046754274082e+00	  1.019949988785e+00	
  2.764000000000e+03	  8.434551290912e+00	  0.000000000000e+00	  3.122611662609e-02	  3.901524661853e-02	  5.240454021143e-02	  0.000000000000e+00	  3.334773629358e-02	  3.294521081202e-03	  6.591335107123e-03	  2.103792515183e-03	  6.422771081352e+01	  3.708635292738e-03	  3.095155983144e+01	  1.377874620369e+02	  1.328234646172e+02	  8.049411419301e-01	  6.937796133813e-11	  2.046754274245e+00	  1.019949988785e+00	
